x1,x2
1.285129044,4.401328436
-0.493074266,3.010703419
0.609532112,3.181362344
0.250874679,3.297562295
1.172421391,4.221507448
1.183565525,3.583798921
-0.026499708,3.734313722
2.047295283,4.392904898
0.358382376,2.677134407
1.791621615,4.919449665
0.791038184,3.923714052
0.198730647,4.182164822
1.275263744,4.096766633
2.934477076,4.89150504
0.225775165,3.357268233
-0.161097656,2.908955152
2.243865719,5.076632258
1.135721275,2.933470867
3.264265607,5.941958084
3.50939095,5.871452525
1.342382589,3.845398865
2.26319512,5.973121509
1.544782969,4.443741362
0.542351357,4.403567843
1.359735694,4.804852193
0.699457364,5.397276524
1.333427571,5.178404421
3.216669698,6.800136166
0.371349496,4.636586894
1.752878664,3.420795062
2.512115815,4.449588353
2.216030145,6.214194606
-0.374497164,2.672570463
1.247907666,4.347099161
1.054663186,3.87364687
2.192617116,4.721746006
0.060664516,3.396528463
2.735793441,5.146220318
1.385390971,3.57741682
-0.386550343,2.95427091
1.957325121,6.290535138
1.312814619,4.212960212
1.60254533,2.66779336
1.842804719,4.440983432
1.184529309,2.951147632
2.362828634,4.390028958
1.928774182,4.462702619
-0.479587849,3.26521083
0.659106793,2.771143475
-0.46039414,2.808586866
1.699454276,4.220604233
1.29928191,3.407409272
2.154758907,5.561385185
1.978174615,4.737027828
0.496292262,2.764541294
2.832510561,7.077671523
0.954698053,5.692351024
0.544779516,3.08896405
2.304488684,5.515911682
0.045183978,4.490994846
0.288154264,4.52275628
1.746305189,5.262380749
1.84923148,4.619866375
1.318716774,4.074965903
2.215376004,6.098950769
-0.504288042,3.653672699
0.805621132,3.620251665
2.235055514,4.453207763
2.227249253,4.020330241
2.246388845,5.441577787
2.103522733,4.91797291
-1.54799848,1.634022125
1.632991691,4.132162981
1.010193587,3.95957154
1.487436124,4.493243635
-1.196650968,1.579743191
0.632680487,3.819672174
1.28804017,3.776469599
1.60673361,3.947499804
0.080233106,3.666884853
1.270236559,3.79043062
2.650689755,4.576268478
2.259208206,4.52374898
2.784622266,4.273628849
3.036785156,5.425489731
1.978764875,4.983594615
1.129397346,3.904379802
2.489047156,4.062634294
0.99719056,3.943589701
0.143148643,3.344711672
0.651717065,5.238991798
-0.668649069,1.58174476
0.913790952,3.882724899
1.413034057,4.734857973
1.112137469,3.839528224
0.006969702,4.393718244
1.645522865,4.639913987
3.273912259,6.333198258
1.095374661,5.19981596
1.382373222,3.700778335
0.192592945,2.64659622
0.468022404,4.209803556
2.563630035,4.286864735
2.628062429,5.090865126
-0.034986963,4.286797118
1.458449598,4.764921171
1.42196609,3.81352396
1.503486961,4.572388996
1.043912511,3.913588839
1.205308573,5.194499744
1.022763386,3.655402572
-0.440497782,1.605843653
1.040945171,4.619670827
1.79805195,4.739232915
1.046227697,4.217513315
0.128154521,3.04335969
-0.467903159,3.057816947
1.950344753,4.135212844
0.061407425,2.789988135
1.099366053,3.236596065
-0.259253512,3.720033176
0.162300206,2.719168206
1.284641326,4.689947595
0.878556097,4.016983027
0.497510472,3.847884235
0.58975148,4.00549589
-1.114770185,2.346725678
1.528753315,5.394693962
0.996130707,3.712752733
1.565399481,4.83837885
0.81869381,3.988216712
-0.149912908,3.649375937
-1.721614496,2.827226496
0.573022457,2.247095357
1.420474849,4.29060834
1.365355751,5.25046459
1.03544425,2.697059066
0.455476868,3.10560123
0.623793858,3.547690678
2.776858384,6.404092071
0.535382953,3.731976403
-0.417856995,2.141473908
-0.359639899,3.71322286
1.851618316,4.390739322
1.33648145,4.944871847
2.453042641,4.82922314
-1.204942961,1.73845683
2.326334192,5.550600435
1.243242822,5.26015635
1.622944725,4.893284248
0.82565048,3.991163848
0.790830289,3.230306503
3.899333986,6.221731041
-0.19801689,3.517789326
1.009549046,4.484257
0.903163046,4.448737526
0.276733818,3.528285669
1.637953615,4.838579332
-0.137309024,4.575070295
1.80691552,4.618140891
1.621797147,4.726024137
2.44937241,6.609497323
1.132596225,3.993651631
0.910632155,4.720866302
0.777305906,3.696178864
2.394139418,5.519900114
0.432718061,3.159310214
0.840023608,3.969880952
1.002679359,3.061389145
-1.883241661,0.058374384
0.76306536,4.527111623
3.127897076,5.390304114
0.401551492,3.417588499
0.71298901,4.233717722
1.473995291,3.473474616
2.350677133,5.924557976
1.021800179,5.459374904
0.558671361,3.106251542
2.13202769,4.49640141
1.349112439,4.408154734
0.847241818,2.844747158
2.99875441,5.066341975
0.145036029,3.871199953
1.629014317,3.366055535
2.450764524,5.198104712
-0.988975479,2.642608771
-0.09109637,2.42273929
0.035143206,2.73972025
-0.821758276,3.003695995
0.129188904,2.526167554
1.854483056,5.242868819
1.030186183,5.169764556
1.248163182,4.205913053
0.717897811,3.344341503
2.13202696,4.612208759
1.161123792,5.193066055
-0.606010441,3.779022931
0.128320405,4.532686505
2.809175947,5.540654469
1.471389958,4.446739554
1.860948519,4.733020338
0.851502478,4.656295246
1.205999103,4.306278878
1.451807801,5.947611146
2.187419092,4.615540102
2.065374621,4.925572155
1.859513642,4.01431332
1.574297736,4.06466056
-0.176973806,4.679214799
1.065365389,3.982994333
1.204353663,3.974573292
1.516523548,4.101198716
0.525566617,4.755008798
0.489359534,3.592641994
0.296511623,2.332654303
1.775959693,5.346692726
0.549051725,3.608454728
0.67219643,2.501871537
0.215747554,4.946005842
1.220167122,4.424025142
0.671968646,3.661577338
-0.449749016,2.891126143
1.187712856,4.665276679
0.432423756,3.344297608
2.676886657,6.11226803
0.764326536,3.110137309
1.673422736,3.783721141
2.37525594,4.590790897
-0.569091342,2.95553231
2.387230372,5.233657059
1.427171894,5.121821342
0.584679973,4.61170516
0.992595232,4.380718659
0.514153108,3.920975521
1.550017609,3.460178265
0.939568178,3.084325832
2.01664526,5.164969504
0.811193044,3.452980439
0.447903646,4.327569232
1.222069398,4.957494402
2.001313993,4.937748777
1.171794459,4.625425744
0.865806016,4.393313294
2.118712522,4.596224296
1.598435799,4.705496518
0.150670649,3.799568404
1.122321636,4.012891666
-0.221291026,3.027600931
2.180512502,4.714097787
1.949544283,4.189786749
2.021211211,4.808039692
2.28470051,5.681831856
0.337525098,2.202798822
-0.217317575,2.352572105
0.644466973,3.726735718
1.084011401,4.738324899
2.023538582,4.456830978
1.190668503,4.902981239
0.712269118,3.438696032
0.761999383,4.090197697
1.016086571,4.195735033
0.988689167,3.089251261
1.576078196,5.292219879
0.98994284,4.3907108
1.116595895,4.572431117
1.391955997,4.232069334
-1.59963427,1.922907094
2.097869515,5.30896072
0.201804462,3.003297079
0.967361292,4.483445289
2.431931217,4.191078928
-0.091550127,2.952962207
0.459261806,4.061882385
0.831653374,3.331362182
0.89452598,3.721255249
-0.114656535,3.114889271
0.039213914,2.383828186
1.1407152,5.108542144
-0.554079789,3.175762394
2.264121765,5.289433692
0.864897291,4.266922747
1.784529584,5.381012335
1.678537674,4.125726026
0.604510727,4.631648954
0.314592874,2.606882622
0.91128959,4.097811116
0.671034359,2.31639827
1.826454036,4.741363712
0.888171524,3.835048801
0.914418082,3.587972822
0.12233958,3.41844599
0.922692802,3.24699176
1.377691142,5.637648511
-0.438886596,3.586851195
1.371703987,4.077953582
1.624814989,4.215827851
2.020464178,4.051752626
0.060286203,3.007958627
2.362812015,5.641116686
1.649560055,5.119171962
1.209246596,4.710855549
1.600776683,5.631635423
1.264901186,4.414151164
-0.449798629,3.014968741
1.545092215,5.424164332
3.503731926,5.842498342
1.064598214,3.723915382
0.122480852,3.697651076
2.327007881,5.249544254
0.168491238,4.19194879
0.31399693,2.755495588
0.786968068,3.02634967
2.048734182,4.761786063
3.386616647,5.911570287
1.023036269,3.975397932
0.166233716,3.334856029
-0.229637589,3.069807229
2.034707288,4.374726776
1.324580359,4.189431358
1.271284857,4.201578701
2.51584218,5.041975833
2.92578853,4.700628971
1.792360733,5.432710495
-0.189934356,3.041112259
0.698584624,3.904757625
0.033170276,3.73167693
0.702069874,2.629435431
1.017705551,4.506544473
0.197860334,3.138714362
0.57943329,4.365673462
1.579205313,5.458597104
1.234809159,3.124849935
2.206455451,6.035902971
-0.520471826,3.56307328
1.042217554,3.826950009
1.129278887,3.621133026
0.629023455,3.193276565
0.471676177,3.540869355
-1.474750617,1.962496544
-0.238366788,2.73659265
1.515954061,4.077692309
0.476185987,3.099758416
0.319001289,1.973630908
0.292972375,2.559580276
0.814586856,3.289816362
1.079519413,3.751058552
1.699110669,4.751405451
0.91173363,3.904314464
0.963571399,4.102006246
2.041235689,5.956359077
0.800874151,3.668775739
0.631107784,4.564897517
-1.961321819,0.96419335
2.525128721,4.960310065
-0.112743612,3.189062789
1.27002295,4.340567596
-1.176853215,2.328457572
1.777793575,5.587806321
1.644677028,4.267991665
1.367088851,5.382555207
1.389363405,4.228645882
-0.264083409,3.38285795
0.6271526,2.400106825
2.226381845,4.837189305
-0.262114562,3.008792026
1.823040575,4.680710438
-0.039013293,2.96083729
1.790707267,5.066536003
2.255531841,5.034255732
1.032422719,4.429973905
-1.151257416,2.055284917
0.594958445,3.026078326
1.113334368,3.996479087
0.565139557,4.556227605
2.30519479,5.733422391
2.829326187,5.094082524
1.990441513,5.110990731
1.579234449,4.301342238
1.600742414,3.629936213
0.743370223,4.516083017
0.342578904,3.75898524
0.034104311,3.010567882
0.523715365,3.668239714
-0.033765823,2.249703197
1.904585777,3.966209264
1.15801819,3.96110312
0.413694167,3.79777291
2.974225617,5.017136328
0.206335599,3.440635878
-1.203286794,2.101707781
0.908477987,4.766779999
0.827203558,5.451642079
0.978451553,3.730906352
-0.454928189,3.774641779
0.187984636,3.511110651
1.703711645,4.29974905
-0.898037377,2.645530302
0.855268443,4.085682472
1.086591307,5.6907754
1.023106445,3.987527851
0.801525307,3.784009131
0.692509424,4.802937277
0.824412355,4.224928902
1.600612482,3.485118665
0.025671282,3.941236608
0.69181237,4.219840254
-0.980748765,3.064878537
0.301799577,3.530142507
1.061213185,4.587912413
1.004701561,4.299104798
1.716525185,5.310782709
2.232981428,4.909203404
-0.30724796,3.424053281
2.310674899,5.091774176
1.205535828,4.695715879
1.670342391,5.23266178
1.269452437,4.385157056
1.707299624,4.038751958
0.556125901,3.288687538
3.312772938,6.250512408
1.305476831,4.184320667
-0.85924976,3.545078254
1.205842761,4.491083313
-0.465683068,3.212329549
1.339833071,4.402504216
2.329581758,3.982668294
0.677943349,3.480539851
0.198471535,2.417152639
1.129575695,3.298425926
1.380492348,4.277889741
1.459679738,5.432704859
0.732131606,3.990360289
0.586972318,2.505183634
1.522943862,4.491073741
1.107658669,5.344526615
1.211189777,4.437431837
1.129128668,3.918147962
1.930434625,4.472020213
1.632504323,4.078468979
0.535589322,2.764109282
1.000081313,4.082684967
-0.074798143,3.264113762
0.529580935,3.614817625
-0.525764758,3.503146104
1.118294839,4.793821127
0.502901876,4.081721071
1.509978772,4.351281024
1.15673245,3.815239171
0.277451484,3.55122876
-0.302731017,3.219189871
0.122616196,2.09278619
1.616635791,4.915873129
1.261976248,3.975825871
3.139098275,6.200626432
-0.37888866,3.550425894
-0.184080529,3.187192261
-0.018500349,2.665765202
1.156112223,4.595803697
0.899303891,3.634520179
2.386284154,5.273284579
0.040187174,2.981660088
1.912588044,4.325067985
0.119392318,3.542970319
0.873633003,2.461234979
2.174594086,5.809934617
1.008230132,3.852363848
1.796217681,5.074927133
2.652709999,5.374868647
0.403081993,3.048620476
1.329813449,4.874049176
-0.133457164,3.179410069
0.641240712,3.668884235
-0.144148272,4.399521516
0.615944696,3.880572275
-0.077785901,3.730961785
1.092653503,5.082557587
0.03652385,3.481748191
0.990421938,5.906515446
0.642157206,3.424952226
0.326462228,3.314927453
2.239027315,4.854066303
0.176873047,3.204919896
-0.793991842,1.895384286
1.642190794,4.863635982
0.953289209,3.489554175
0.417379804,3.205118321
0.624812855,3.388896969
0.984630518,3.134137704
-0.116985001,4.485120032
2.673957405,5.790121507
-1.036664373,2.981121195
0.850462205,3.448330892
1.214153749,4.037556189
0.127197127,3.699732468
0.585558901,3.558589184
2.014311285,5.681622164
2.369516046,5.097492263
-0.487256503,2.196116311
2.578940471,4.879748151
2.08741088,4.300450762
-0.792196598,2.248256503
0.596351793,4.078466825
1.266588587,3.880839053
0.577795176,4.111594815
1.43913142,3.898506727
0.623075294,3.376122617
0.246200189,5.098710927
-0.516881559,1.713391698
0.247342333,4.177441283
0.934101107,4.012050149
0.849612843,5.015800694
1.771422766,4.857748379
1.219422496,4.485256214
-0.046069959,2.14921265
0.099413886,4.056018768
-1.003374802,2.011660545
0.474065981,4.425519293
0.392023332,4.172082444
2.666956379,5.681153803
0.618088508,3.329378906
0.886402332,3.417326863
-0.315349032,2.968086357
2.700680935,5.41798063
0.698853582,3.824693872
0.833008765,4.395436568
0.770466162,3.649416229
1.639864202,5.434326383
1.954649711,4.667110515
1.629051078,4.271183646
0.940044858,4.541029262
1.689650874,3.670989018
0.545960387,4.305520542
1.295913724,3.751117478
2.706027906,5.92740816
0.587249826,4.459866566
-0.367240908,3.327923877
2.339689123,5.662122612
0.225706098,2.217009758
0.935893594,5.126550606
0.517000739,3.456321556
1.059854015,4.641712453
-0.354463506,3.445537726
1.286430931,3.886727982
1.465525458,4.521712477
1.30800014,3.968138693
1.674707807,4.467510884
2.367360737,5.143990017
2.243618027,4.963795649
-0.339799786,3.448206119
1.69144989,4.976161794
2.208325562,3.910024954
1.142838621,4.037500093
-0.982141124,2.196058577
-0.282406034,3.2540876
2.117040741,5.456747928
1.66110776,4.003181759
0.10346334,4.19944126
0.71105756,3.499464787
3.974933085,6.651266877
0.092467048,4.296235233
1.901775353,5.766247576
0.361301591,3.513944096
2.319719213,4.956177804
1.573480663,4.763381127
2.117319476,5.756718036
-0.147303804,3.583784374
0.875938058,3.504280368
-1.882696162,2.081605341
1.785800021,4.728406257
0.906324685,3.173445862
1.812180911,3.937861752
1.888178917,4.330069115
1.135392683,5.0727748
1.274632576,3.094987233
1.351003946,4.907435683
0.208164005,3.797104171
0.695954963,3.794748027
0.353750961,3.785109653
2.192751688,5.250003301
0.684378448,3.402540965
1.7613346,5.033681752
1.254744532,4.466264004
0.839647655,2.909360351
1.354514958,3.920028056
1.187601151,3.71043451
2.92549171,5.024773036
-0.374345674,1.649584166
0.794575495,3.712310491
0.539856126,4.491270689
0.055119985,2.948185437
1.212710523,3.327426563
1.361805658,3.684689075
0.462077391,3.368018969
1.188251374,4.365884196
-0.671480391,3.727464581
0.807518013,4.232096238
1.124912935,4.75138655
-1.04926501,1.649769176
1.725640908,4.157861638
0.977899356,3.774268618
2.002519806,5.187114449
1.441881939,3.141395674
-0.02852635,3.445309536
-0.447244931,2.987429766
0.506613407,3.148386872
0.766473876,4.119210074
1.271705912,4.41431337
1.916845975,3.978878828
0.546584961,4.316878919
0.792746961,3.567697964
2.153132794,4.549930181
1.969542046,5.006536653
1.132588818,3.823357438
1.380534514,5.556061949
0.996238136,4.148446725
0.498668823,4.251653797
0.641160903,3.354526005
0.073823065,3.385318747
1.644590045,4.644823887
1.163722222,5.574070924
0.541013593,3.273942155
-0.014723595,4.860302255
2.127067447,5.414538063
0.428561106,3.394698796
2.34210792,4.582458324
1.106206799,5.18815277
0.502381433,5.439539415
-0.68197531,2.276030223
1.013818866,3.544805568
0.473472001,3.31281496
-0.246006306,3.075458471
2.118642109,5.40021617
-0.526698102,2.364952346
0.57361538,3.95619243
0.6955516,3.124990325
-0.831484665,2.051948967
1.414875511,3.968693249
2.151314873,4.458135161
2.154593482,4.913054546
1.013024001,4.040433008
1.652152538,3.276898936
0.722081803,3.478623137
0.97400049,4.509636453
1.62879114,4.581218356
1.148673535,3.591404986
2.06783423,3.478317982
0.002404105,2.259381162
3.232344136,6.156624529
-0.849305002,3.033889793
0.874505746,3.356808187
-0.062570266,3.986302812
1.013508252,3.691587211
1.398075899,4.608205993
0.212279486,2.62998367
1.692803829,4.891424478
1.492043199,4.331870978
0.30135924,5.2468597
0.836498722,4.065110608
1.455940725,5.073278651
1.650580404,4.623727666
1.02097457,3.479483839
1.246736325,4.025035835
-0.441453826,2.352745774
1.782627325,4.696578618
0.895226517,4.467899962
2.11530567,4.881219368
0.664337937,3.124629551
1.866947079,4.559768267
1.750422188,3.198287921
1.795821339,4.057749776
-0.078043937,3.06727788
0.497891898,2.681357129
1.435352282,5.139958177
0.661966188,3.824614267
0.291684501,4.119466755
0.778422873,3.470777201
-0.386394526,1.883643752
2.096576821,4.086842448
1.00557347,4.284054081
2.256317457,5.710326088
1.794000422,5.749875796
2.391757543,5.122068816
-0.170072882,3.723715552
1.749982778,5.549023963
2.217169027,5.416846911
1.48388491,4.326256473
0.374063128,3.957816857
0.686185721,2.758334376
2.333153668,6.017401616
-0.018329418,2.540275963
3.021812359,6.301706366
0.614482706,4.443344232
1.109835217,4.530812407
0.000197548,3.858909655
1.310746065,3.739924845
1.013800313,3.593919176
-0.303963442,3.740697786
0.669217655,3.81962913
0.748196506,3.39325676
1.951693384,4.823635665
1.670410333,4.125476842
0.270515958,3.179113158
0.86830988,4.827990265
0.191478898,3.040689882
1.597655361,2.985794548
0.930531899,4.584930109
1.906127289,4.86161778
2.256466493,5.080263847
1.259299821,4.80431444
2.219533115,5.431387224
2.317010352,4.349365158
2.268169896,4.859896965
1.583513851,5.15506021
1.850390778,5.056329376
1.020009001,3.425817378
3.746860198,6.743281622
-0.473290643,3.006339239
1.478128748,4.214951469
-0.62197801,3.216795656
1.97575622,4.596019783
1.820756436,5.195975196
0.773806282,3.579776457
0.403594355,4.134697163
0.305906627,2.41206135
0.812151779,4.257256243
0.072292279,2.226112541
1.306555775,5.342850496
0.263972829,4.102567586
-0.159763217,2.924004054
-0.495461305,3.311652931
1.47679808,3.747289389
0.951585063,4.761944319
1.876787571,4.589934697
-0.214905681,3.644687336
-0.221299212,3.136200938
1.223311845,5.427371429
1.297134619,4.141788212
2.742156712,5.339681552
0.482432078,4.276065377
0.739325262,4.180732093
1.890282824,3.715517314
1.572659067,4.194114379
0.030261782,4.463672772
0.647487847,3.64282687
1.622309632,4.919825211
0.386632954,3.350525256
1.750859868,5.047878512
1.436873214,4.668770363
1.691815787,4.514666212
0.629944315,4.476440306
4.174093875,6.782273086
2.530480582,5.465613089
0.479270752,2.748787935
-0.133601188,3.305557769
0.277075846,2.94482177
0.510513447,3.468872271
2.044967531,6.015448598
2.664281844,5.580433358
1.798935703,3.959400209
0.826219789,4.642288449
1.300314176,4.955576093
0.117326099,1.94446354
1.064801096,3.361352415
0.939485144,3.365911805
2.323849976,5.531511716
2.286899349,5.267448917
0.304753831,3.881756473
2.391920562,5.48027367
1.431511228,3.839626999
1.5851405,4.39890229
1.204822455,3.014285704
0.368125758,4.028280654
0.003563508,3.442492019
-0.501858193,3.707540165
0.827596081,3.734705756
1.701416735,4.969556912
1.137277715,4.409021588
-0.050623056,2.512136079
0.209700392,3.458148159
0.301051697,2.792821579
-1.088016321,2.21773938
-0.152632079,3.358876748
2.266937791,4.608510607
0.004708037,2.403960768
0.722932528,4.361357326
0.727190077,4.397643153
1.961603405,3.598597611
1.903392184,5.199022264
1.198611443,4.627073947
2.027399993,3.577964701
1.256229695,4.798020589
0.355930419,2.877080991
1.101517228,5.253887018
1.667952056,3.620481789
0.106149035,2.576376861
0.347800679,3.289027094
-0.109770909,2.681769074
0.57494402,2.902367118
1.92441218,5.843609918
1.092174099,4.354140501
0.858058177,3.763904417
1.642532772,5.117110952
0.164763292,3.446029774
1.981705613,4.09123419
2.563489882,5.770421932
0.920412124,3.628920383
0.949431329,4.010832644
2.590913137,4.970215367
-0.161030791,2.450408048
1.702701499,4.940219931
0.093012891,3.549750571
0.11556941,2.665680885
-0.482401728,3.419545466
-0.31638851,3.290232709
2.34408677,3.738078149
0.304820257,4.155524626
1.076539893,4.149351113
1.390267496,5.96664775
1.121898704,3.391416686
1.0608103,4.124949004
0.988335728,4.227766395
1.130868201,3.246094996
1.520794963,3.52501014
1.207537573,4.376788482
1.288175392,4.445496719
1.891307368,5.00712695
1.898874788,4.197460085
1.373184368,5.378192214
-0.022132227,4.006131129
2.753764958,6.513004268
0.353738169,4.313287873
2.301248212,4.032447013
1.241855237,3.806058285
0.234832341,4.228141504
1.838897817,4.926577501
0.541860933,3.469452399
1.143012949,4.04394645
-0.165026841,3.155788598
0.651559762,3.779917296
1.102424113,4.345485088
2.3393238,5.471956327
0.632404243,3.913884456
3.589933118,7.022523113
1.598290071,4.051001166
1.110051164,5.483841417
1.088067332,2.694204476
1.819210224,3.996593091
0.295214891,4.24018239
1.93999884,4.983441469
0.370640823,3.9748284
1.923309985,4.220279863
-2.111767423,1.605152293
1.93581058,4.532741429
-0.659329684,2.663867508
1.72282275,4.055869186
0.689915656,3.487590247
1.124744557,4.813060924
1.498803306,3.994417728
0.891151309,3.866780426
0.807550795,3.935442419
0.63556549,3.171594894
1.962006238,4.488154703
1.290505605,3.196700483
0.06270451,2.998791569
2.65424032,4.085495098
0.337548597,5.039455605
1.984466356,4.561513267
3.653376052,4.858169058
2.05335695,4.509498573
0.043780234,3.637074278
1.636798968,5.015605821
1.669620863,4.58583952
1.593350792,4.410897205
1.876052032,4.251243752
1.004817452,3.994432323
0.532711976,4.226570029
0.937842792,4.452547019
-0.653810285,2.898174661
1.872283041,4.774847243
1.081350655,3.791671146
0.69017617,3.15604776
1.159416157,4.270955789
1.363283681,4.116394395
1.112835603,5.765189514
0.526461183,2.956557304
2.050611997,3.688467443
1.432587016,4.535580937
0.567738389,2.040344015
1.822125036,4.219811759
0.968102499,5.048083886
0.400511317,4.038171949
-0.704796532,2.532341736
0.904507302,3.966821703
1.37330682,4.394050669
0.761954461,2.922529955
3.107740042,5.118493324
1.67963837,4.017605657
0.707985533,4.018045358
1.47993157,4.681442551
0.234054638,4.145087491
-2.451904181,0.914766422
-0.022896731,3.282958346
0.406884629,3.479019947
1.532667535,3.562475798
1.279478601,4.649140723
1.12320984,3.947380224
0.710567027,3.528232982
2.148170932,6.053175495
1.473272808,4.692686297
1.666440273,5.046242433
0.713263648,3.60408916
-0.470109482,3.161470565
1.291477848,4.874407718
0.310259627,3.871164997
2.049032054,3.819403679
2.606766411,5.145955367
0.353829863,3.582830215
0.864338567,3.940606191
0.381856716,3.086604401
2.522548992,5.275910515
1.215209893,4.489486709
1.74719848,4.962547943
1.777236622,5.416455847
0.158598535,4.437657264
1.40564941,3.279364974
1.772862297,4.612327582
0.751159823,3.56800597
1.10630042,3.853628911
2.266197957,4.701490821
0.385237591,4.332566093
0.927112928,4.267305988
3.23762194,4.728897477
2.371789233,5.003712475
-1.386648761,1.96090134
1.228954794,4.131419987
-0.376691762,2.688390579
0.569013531,3.839696598
1.488130985,3.648488009
0.844380445,4.785855418
-0.510762712,1.651493247
-1.008810446,2.563863233
0.4847415,3.858272685
1.077352128,3.597351086
0.983823348,3.280722159
1.81234933,3.698253462
0.594371964,3.745145884
0.291299559,3.255058504
2.204540011,4.810046873
1.312372561,3.342712205
1.694132606,4.002474845
1.059959449,3.13308143
0.779354703,2.743473777
-0.105523314,2.577315657
2.375903446,5.356969465
1.490436889,3.341021031
0.759948171,4.086298924
0.877987466,4.569877223
1.435094466,3.985776573
0.235161825,2.852927438
1.541324708,3.803421685
0.238354465,4.520183476
-0.162157227,2.272437295
0.32222563,3.784879259
-0.284333959,3.00312131
-0.236969422,2.835551832
1.182041949,4.165670999
1.857468008,4.281108616
1.273551389,3.599698924
-0.848559844,4.247824326
-0.326129034,3.731655435
1.520999271,5.294672454
1.356928325,4.799541896
-0.918487014,2.467399943
1.860544075,4.292933095
0.438227527,4.235416707
1.472279364,4.374525457
2.27771409,3.342067214
1.396152627,4.764310286
-0.392430374,2.834985791
1.219193445,3.871753319
0.794546463,3.948209127
0.904774202,4.547469338
2.562919151,4.490566784
0.70479893,4.018618132
2.226337545,4.59598787
0.486664485,3.948621995
2.097144113,3.796749229
-0.512006742,3.355729226
0.161761243,2.544528193
-0.61052179,2.552712834
-0.138277104,3.476428965
0.10477856,2.961649964
1.112207286,4.070272974
-1.014392625,2.650458785
-0.158339376,2.823361872
1.048210519,3.957854057
1.225828269,5.034856632
2.413862713,4.818428746
2.701879593,5.011898832
1.149766899,5.600578662
1.835483668,4.447933264
0.721324366,3.352989342
-0.206107998,2.776400179
1.095256115,2.988477506
-0.377520712,3.353867179
2.768878998,5.855825164
0.296345507,2.825357879
2.578667667,4.899826885
0.98154238,4.443834981
0.020389403,1.908186672
1.635071161,3.551886255
1.860163862,5.141691474
1.326827081,3.615980923
1.424370112,2.980464298
-0.747987121,1.853408617
1.796349084,4.723447927
1.028740759,3.365575843
0.661607013,3.134678776
2.725490288,6.522789091
0.170047577,3.80075855
0.576426756,4.568804165
1.390411192,3.624776076
0.84505271,4.138762893
2.238072866,4.948400809
0.809200141,3.935875895
1.986162784,4.721905728
0.90862756,3.386036221
2.141693522,4.436966324
0.525872284,3.513796929
0.178925815,3.579092013
1.052080869,3.281685061
1.446563674,4.903296858
0.16271697,3.932108955
-0.626175417,2.321884418
1.517687296,5.02951084
0.866867788,3.541836992
1.529651525,3.923684874
-1.412565218,1.687742047
1.448652941,4.251049867
0.235399326,3.571806033
1.865794159,3.675336192
1.273193656,5.611299727
1.756621373,4.954671685
1.952168465,3.953533723
1.376765018,3.341660708
0.795278201,2.938095626
0.990339799,3.40021914
1.969864632,4.480374039
0.248895452,3.088929626
1.550710189,4.238259952
0.099325566,3.568934335
-1.570395772,1.525371926
1.201191198,4.927029654
3.453477296,4.833020193
-0.439798798,3.97465879
-0.402585598,4.692178879
1.724404409,3.824382372
0.630168996,3.093037298
0.55323049,4.75432259
1.667461941,4.106094226
-0.714106834,1.842374978
1.389180431,4.801692659
-0.538241246,2.648459244
-0.422591832,3.266973819
1.424584082,4.242046925
0.601109377,4.420302329
0.30349884,3.731994956
1.418303059,4.049054683
1.52739705,4.278929555
1.216353847,3.321566776
2.638057316,6.42257137
2.190092054,5.143709205
0.104741128,2.559069458
1.587992338,4.596914674
-0.07777305,3.152581743
0.968722349,4.601787094
0.393640285,2.863659798
0.063738083,3.871874771
1.558380747,4.570076571
2.493306566,5.130538535
0.088582755,3.366352946
0.514430724,3.409610624
1.069219165,3.905412438
0.310516518,4.037977981
1.068414361,3.238064479
1.946310115,5.747131426
1.611197068,4.425791552
1.312291601,4.199568675
0.996065529,3.692333059
0.33873608,2.486280005
0.497015793,4.126601974
2.10494912,5.200401659
3.010938171,5.378198717
0.885584962,4.990621711
-0.52827751,3.734928198
2.580517577,5.489651147
0.658149468,3.379832073
1.290211131,4.657348853
0.990155455,3.756592545
1.042139897,3.617552913
-0.148743519,2.978064142
0.703120237,2.617696313
0.256568708,3.337874692
0.877273225,4.459426212
2.077166032,3.903841079
1.389567539,4.419875502
0.499279487,4.061154061
3.448219695,5.291461533
0.148490389,3.09894022
1.184952635,2.964166513
1.272636897,4.585908392
1.001209018,3.641920065
0.085938057,2.975879031
-0.362873552,1.926402038
1.236881223,3.507490234
1.717691434,4.571863115
1.282598503,3.934590143
0.965129981,2.866873753
1.822832053,4.063226332
0.783436297,3.831015691
2.043240444,4.385067583
2.421803803,5.132888581
2.381325822,5.758524725
1.454453974,4.843471449
2.929044396,6.210588584
0.161454358,3.618961748
1.743812454,4.2670745
-0.579058235,2.679715865
1.050804984,3.282561709
1.670883514,3.742062075
1.434798371,5.709233367
1.833898242,4.145821947
1.020958352,3.306117524
3.00991594,5.185261302
1.247708211,4.668373077
1.553859224,4.876174815
0.228007103,4.657265512
0.180329705,3.20475915
2.782982475,5.514627634
0.494689355,2.615339994
1.616155201,5.207685259
2.799490281,5.099820847
3.16988714,5.499842973
1.131048334,3.81136612
0.02699996,3.250291653
1.678283182,3.18612572
1.160818143,3.836153864
1.098827718,4.437154635
0.286904703,4.559586223
1.749593317,4.551245476
-0.140376175,3.457629434
1.508430453,4.65360365
